B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
0.071794555	0.21391465	0.017188558	0.3135957	0.089388095	0.21193458	0.046244252	0.035939544	-0.022617250641011936
0.06399716	0.18029764	0.012686785	0.39571986	0.072662875	0.22792155	0.046714142	7.4206685e-10	-0.027777777682797433
0.04511334	0.23197615	0.015960673	0.40098715	0.076565206	0.14458613	0.01434717	0.07046411	-0.021420035073322977
0.08530772	0.33811536	0.027808927	0.3162343	0.06739926	4.443815e-10	0.06161773	0.103516765	-0.010116219369926176
3.9588413e-10	0.2592311	0.037596915	0.3834069	0.07701107	0.118071534	0.058196895	0.066485606	-0.027777777725136583
0.05621236	0.2587637	0.01330869	0.41869128	0.052915577	0.11880925	0.041059818	0.040239386	-0.023253876073755855
0.0048400173	0.22114229	0.049642365	0.4263789	0.097460404	0.16100353	0.008704889	0.030827625	-0.02747936530114195
0.05391361	0.18427709	0.027051458	0.43419522	0.08867897	0.15099114	0.03422491	0.02666756	-0.024902288918794577
0.07779387	0.18900037	0.017236346	0.37590736	0.14297333	4.581139e-10	0.05029092	0.14679772	-0.004937852285824978
0.060009826	0.21974866	0.028062865	0.29641163	0.14742963	0.12415451	0.040413115	0.08376977	-0.017723759134257736
0.012165813	0.28571773	0.026624352	0.2720989	0.10745867	0.14107992	0.009629655	0.14522494	-0.024244218851825337
0.03630681	0.19556999	0.0027151622	0.5174891	0.07224035	0.100255035	0.010526336	0.064897254	-0.023065353236778295
0.059584126	0.31098247	0.027159818	0.25288308	0.093358904	0.08136712	0.039900966	0.13476352	-0.011718244666010735
0.032097023	0.25959316	0.02074263	0.39932007	0.095162205	0.08385014	0.011676695	0.09755814	-0.021515126050943335
0.028443217	0.21230604	0.021534747	0.40986875	0.094517626	0.08548841	0.04314944	0.1046917	-0.021822240295379977
0.015483736	0.025764104	0.004748056	0.89524674	2.0278211e-10	0.03696981	2.020131e-10	0.02178754	-0.027103072742878896
0.05980658	0.14487633	0.01992896	0.59418464	0.050455235	0.055197198	0.012701299	0.06284968	-0.020260128947988974
2.6969718e-10	0.16429749	0.024111498	0.48297316	0.09891398	0.13976638	0.023892505	0.066044904	-0.027777777742153526
0.086784184	0.20582835	0.042847056	0.3094356	0.13371256	0.104072474	0.05795629	0.05936353	-0.017474146756958735
0.09168083	0.15489715	0.0023852317	0.43323383	0.07504076	0.11725276	0.10682646	0.018682927	-0.024352045269398957
0.031374637	0.1577649	0.022627441	0.37346494	0.09804523	0.15880495	0.092374496	0.06554342	-0.023664975757300696
1.5987221e-10	0.2544948	0.028042044	0.31440115	0.13418303	0.15627024	0.040369324	0.07223936	-0.027777777754679645
0.04958368	0.27499467	0.021513239	0.37866768	0.07897271	0.061935723	0.06726867	0.06706362	-0.021127255630334577
0.02604562	0.24936278	0.027222881	0.37184408	0.07907204	0.123015836	0.06868672	0.05474995	-0.024925784992339776
0.05751161	0.21940292	0.011561417	0.5600727	0.05776801	0.04659362	0.030680304	0.01640943	-0.025890312300813175
0.004012723	0.047563463	0.0018871694	0.79468226	0.00973297	0.06415812	0.04746437	0.030498954	-0.027533010069394293
0.080456056	0.15103978	0.028558953	0.5251649	0.0040045907	0.10647741	0.10429825	3.7473555e-10	-0.02777777771747829
0.025712954	0.22003134	0.035511617	0.3379969	0.1201414	0.083945714	0.047311652	0.12934843	-0.021125917316653336
0.024638388	0.08004246	3.6570766e-10	0.6805669	0.04497657	0.07844874	0.05185959	0.03946735	-0.025832954012514175
0.050811704	0.22540426	0.01621513	0.3489628	0.14496434	0.07244862	0.039854676	0.10133847	-0.017479417094872017
0.055514574	0.27480677	0.015101639	0.32788846	0.11473615	0.042418383	0.06549633	0.10403763	-0.016226568358938535
0.012107006	0.18054579	0.011891564	0.5638074	0.10285596	0.014260862	0.036823127	0.07770837	-0.025896146374097335
0.017304882	0.1389597	0.012933846	0.57551986	0.06840731	0.0578358	0.051998444	0.077040054	-0.02511143969029052
0.032258384	0.18658622	0.018770015	0.4333954	0.09711292	0.078578785	0.05213309	0.10116527	-0.021250921523530416
0.02687226	0.1244311	0.009653041	0.49398977	0.07191728	0.11881787	0.07516952	0.07914911	-0.023523946852400578
