B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
3.045233e-10	0.08461811	0.120294884	0.5653969	0.029039554	3.0477376e-10	0.2006506	3.0411643e-10	-0.027777777777777776
0.011795717	0.0308628	0.013302603	0.9062662	0.02338812	4.1270976e-10	0.014384552	4.1139725e-10	-0.027777777768072325
0.002966166	1.997835e-10	1.996772e-10	0.99703383	1.9992379e-10	1.9986812e-10	1.994766e-10	1.993104e-10	-0.0277777777765954
0.0067395787	7.4858175e-10	0.031492382	0.96176803	7.4915313e-10	7.4777695e-10	7.4848044e-10	7.4758577e-10	-0.02777777776770095
0.006649505	7.8210494e-10	7.842829e-10	0.9933505	7.806816e-10	7.8029605e-10	7.819946e-10	7.8010554e-10	-0.027777777767403145
0.0051380717	0.021577327	0.032363135	0.9409215	5.355953e-10	5.3612786e-10	5.3700594e-10	5.362485e-10	-0.02777777777226721
0.04215438	0.09470275	0.03530519	0.71502006	0.11281762	8.3351814e-10	8.358361e-10	8.337439e-10	-0.02777777770748586
4.838116e-10	0.06154822	0.04102161	0.84032446	0.04969232	4.835736e-10	0.0074133184	4.8297905e-10	-0.027777777777777776
9.331748e-10	0.0021886781	9.323724e-10	0.9978113	9.33636e-10	9.339352e-10	9.347211e-10	9.333991e-10	-0.027777777777777773
0.03581894	0.012791379	1.0614571e-09	0.86791354	0.021908434	1.0590344e-09	0.061567623	1.0622206e-09	-0.027777777701682545
0.0048228004	8.590457e-10	8.591997e-10	0.9951772	8.603559e-10	8.6081053e-10	8.626053e-10	8.6124574e-10	-0.027777777769470543
1.3296231e-09	1.3258017e-09	0.0033042813	0.9966957	1.3303841e-09	1.3299173e-09	1.3261786e-09	1.3268717e-09	-0.027777777777777773
1.1288883e-09	0.049636915	0.030727211	0.81740254	0.0008240305	1.1293794e-09	0.069511674	0.03189758	-0.027777777705760166
6.3646866e-10	0.11601179	0.044090632	0.6877388	0.10076557	0.037000764	0.0031776202	0.011214893	-0.02777777776350192
0.030394427	0.07728397	0.05508872	0.5477227	0.15361905	1.3682551e-09	0.050069682	0.08582145	-0.022560790183659477
1.7606446e-09	0.10022864	0.013180436	0.80396205	0.08262886	1.7621059e-09	1.7652311e-09	1.7589059e-09	-0.02777777777777777
0.0135349855	0.13374446	0.019012768	0.827386	0.00084109884	3.8243628e-10	0.005480711	3.8185172e-10	-0.027777777767441062
0.00640147	0.02775404	0.0082659535	0.87693065	0.05399121	4.0851214e-10	0.026656667	4.1037548e-10	-0.027777777772523764
0.017099801	4.6524587e-10	4.662266e-10	0.9829002	4.641132e-10	4.6430795e-10	4.6457285e-10	4.639185e-10	-0.027777777761911947
0.011061288	0.08806117	5.297391e-10	0.90087754	5.3214116e-10	5.2885063e-10	5.322122e-10	5.319504e-10	-0.027777777766009662
0.03916711	0.014427809	6.0579364e-10	0.9419814	6.0768574e-10	6.058479e-10	0.0044237114	6.0591726e-10	-0.02777777773031372
0.12502658	0.12523924	0.12476645	0.12536544	0.12486643	0.12491098	0.12501276	0.12481215	0.0034318947361162214
