B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
0.01764626	0.14895761	0.03827073	0.29369742	0.12360627	0.21393397	0.07138194	0.092505775	-0.024513015863474777
0.27508605	0.12823935	0.012727554	0.2236054	0.119191945	0.1293285	0.111821264	3.0662552e-09	-0.027777776090809714
0.3658554	0.19961095	0.0034754244	1.9890332e-09	0.17205557	1.9876791e-09	0.25900263	1.985186e-09	-0.02777777632519574
0.1075305	0.114838414	0.011176051	0.3048524	0.0939924	0.12693776	0.19824938	0.042423103	-0.018654222823494777
0.088095896	0.07367982	0.024583139	0.37016803	0.11903927	0.06848203	0.16553628	0.09041554	-0.011847301760530095
0.10961931	0.08410964	0.060053542	0.26906902	0.05533302	0.24899876	0.120678395	0.05213825	-0.016347059798562776
0.023935076	0.21315807	2.1486348e-09	0.2600405	0.13259271	0.32951525	0.028810725	0.011947668	-0.02720584109457224
0.12226519	0.15513854	1.4929387e-09	0.32672298	0.11224505	0.14927228	0.08082157	0.053534396	-0.014686991580827298
0.09715613	0.046489697	0.015219052	0.2636764	0.11983907	0.19376342	0.08211931	0.18173695	0.007535939702229225
0.048560023	0.12348241	0.04487081	0.15332961	0.26693574	0.06796107	0.011692425	0.28316793	-0.00027649539045299446
0.10122259	0.06571367	0.023717178	0.17029041	0.208038	4.6299214e-10	0.08798313	0.343035	0.04166800454352222
0.08747775	0.08958652	0.039812077	0.09080625	0.19934466	4.2811005e-10	0.085284226	0.4076885	0.04354956758397223
0.0817943	0.04044451	1.7596602e-10	0.29008436	0.226246	0.08342472	0.020159218	0.25784692	0.014403038879334223
0.09868034	0.09716189	0.04031631	0.023536978	0.33889908	0.04046182	0.037252918	0.32369065	0.03610602901586424
0.079987116	0.11733912	0.0151632475	0.1970139	0.30582103	0.03083912	0.02947354	0.22436298	0.008114517636953582
0.067218125	0.09547195	0.01736022	0.075347826	0.25896522	0.04224023	0.025422253	0.41797417	0.028413102233884727
0.1746083	0.0697773	2.2247172e-10	0.024352098	0.259219	0.08869729	0.05561913	0.3277269	0.08666989596876222
0.1704699	0.086825304	0.07273741	0.24420838	0.0517211	0.15387718	0.12126794	0.09889273	0.005938689809876226
0.19347702	0.06965231	0.1740966	0.11149331	0.007379679	0.36912054	0.07478048	2.3651783e-09	-0.027777776862562477
0.0410204	0.17512615	0.05538723	0.15321572	0.034624085	0.38507676	0.087399304	0.06815036	-0.022186667723089776
5.431448e-07	5.4320384e-07	5.4294696e-07	5.430122e-07	5.4339966e-07	5.4321424e-07	5.4164883e-07	0.9999962	-0.027776691492305678
0.12356324	0.068945475	0.012852783	0.37805307	0.17895561	3.8308956e-10	0.10122502	0.13640484	0.005931470186385422
0.09305732	0.102322154	0.024114793	0.30050915	0.09359138	0.099728875	0.15505609	0.13162021	-0.003281329776903378
0.056265604	0.062125165	0.016394204	0.21317038	0.16806602	0.24030621	0.17111406	0.07255833	-0.019612701252415134
0.10493327	0.12581408	0.04147835	0.21090311	0.08382084	0.16231614	0.13109964	0.13963456	0.0015268441938446203
0.094855495	0.09815866	0.0136742545	0.18045874	0.12478922	0.28494686	0.12799147	0.07512523	-0.013525696020500076
0.048183553	0.14073628	0.035691496	0.10383648	0.14125276	0.28670412	0.031336527	0.2122588	-0.007323011498744977
0.14590387	0.08127275	0.0020079394	0.17146797	0.15101181	0.30823037	0.044984896	0.095120355	-2.0921957230076588e-05
0.2191355	0.10864153	0.052698582	0.12574428	0.1601552	0.1437026	0.0018791857	0.18804315	0.05463608161587223
0.050906245	0.056902863	0.0036771914	0.1713065	0.29515558	0.09377623	0.019356411	0.30891898	0.0036740327842824244
0.17095174	0.076299734	0.02030004	0.027935214	0.263633	1.7801939e-10	0.02896709	0.4119132	0.1130567787601582
0.021447957	0.014956464	0.0025693676	0.58096683	0.16967098	0.018453876	0.021720054	0.17021449	-0.020476271653183917
0.10704352	0.045794114	0.001973379	0.24948691	0.23265533	1.3911391e-10	0.019166602	0.34388015	0.04584250565047822
