B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
0.06681198	0.09401435	0.028490553	0.41417855	0.0194069	0.3384498	0.023201363	0.015446516	-0.025713753141654416
9.309142e-10	0.028623417	0.032492682	0.44021592	0.10344638	0.3235092	0.056868054	0.014844338	-0.027777777750140165
0.021338657	0.055717416	0.02377353	0.46961942	0.024688752	0.36694792	0.037914246	6.197376e-10	-0.02777777775132904
0.010066336	0.072419524	0.03206685	0.5133751	0.056401856	0.26446152	0.02457966	0.026629176	-0.027241661311739503
0.020014908	0.04333884	0.029579734	0.41426045	0.100577354	0.26604697	0.06401842	0.062163282	-0.025289393037361663
0.03245133	0.038072973	0.09409339	0.4296792	0.04493712	0.24944158	0.09178992	0.019534491	-0.026509937350131716
0.018634371	0.060080227	0.0374395	0.56023896	0.015315967	0.16592687	0.0684481	0.07391594	-0.025023023680230298
0.021242123	0.03883163	0.01869585	0.5425082	0.061715312	0.18606573	0.06817766	0.06276352	-0.025111316954271858
0.048857305	0.065357044	0.03041017	0.5126832	0.09387622	0.13538595	0.056063093	0.05736705	-0.022172178860177277
0.049991194	0.075279385	0.03951228	0.35596356	0.090218484	0.16594172	0.08017492	0.14291844	-0.013488450857343055
0.059970222	0.05157002	0.021518964	0.38765943	0.07259322	0.24070275	0.059780627	0.1062047	-0.015039538904890976
0.026201705	0.033677317	0.052672174	0.4320857	0.07283944	0.27541545	0.08433394	0.02277425	-0.026584329417585276
3.939388e-10	0.096467555	0.011552037	0.4599073	0.07086636	0.25511652	0.034307703	0.07178255	-0.027777777721221912
0.026001796	0.07517668	0.01891999	0.4725317	0.06920988	0.24127713	0.04262663	0.054256085	-0.024956266469920454
0.023233289	0.02496267	0.020167286	0.64152277	0.0389667	0.2029384	0.028195864	0.02001306	-0.026847839364269096
0.026473798	0.040904623	0.03256831	0.5698585	0.058784716	0.16819349	0.070199795	0.033016823	-0.02602961637237027
