B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
0.0045096404	0.037223548	0.011486417	0.7891158	0.04879801	0.060630195	0.018570181	0.02966628	-0.02751020926816635
2.84106e-10	0.050677646	0.0071625984	0.68140477	0.11149618	0.10796078	2.8333752e-10	0.041297935	-0.027777777754311794
0.001689483	0.0424319	0.007181612	0.7611517	0.06258514	0.088994294	2.685528e-10	0.03596586	-0.027656250359677018
0.015991399	0.019331506	0.007299664	0.6991311	0.0882513	0.09796068	0.022236384	0.049798075	-0.026185096004263927
2.2087021e-10	0.025148619	0.0121191535	0.7422556	0.10455809	0.07660328	2.2165055e-10	0.039315186	-0.02777777776041067
5.391306e-10	0.029072974	5.3662225e-10	0.67390716	0.1016153	0.10060968	0.036660425	0.058134586	-0.02777777771509351
2.868594e-10	0.041576438	0.014254778	0.7017278	0.089553535	0.06633619	2.8679265e-10	0.08655116	-0.027777777728121747
0.013501609	0.045773275	0.015584666	0.7816272	0.05754738	0.046240617	0.011385539	0.028339794	-0.027012512142320685
0.010413488	0.04273811	0.009896896	0.72259825	0.061797135	0.10946145	0.014366979	0.028727707	-0.027179466513553744
0.0060451133	0.03808269	0.0025601191	0.72093636	0.12620929	0.054785773	0.010170917	0.041209772	-0.02727954229616344
2.1571282e-10	0.0357054	0.008649768	0.73917085	0.07783218	0.060808696	0.0016819639	0.076151066	-0.027777777744924254
0.0036395928	0.020199718	0.0007985122	0.74881935	0.099201396	0.051796913	0.00640174	0.06914282	-0.027274474358090384
0.017650083	4.789026e-10	0.008774172	0.7699207	0.049013875	0.088697106	0.041454747	0.02448924	-0.026913303540563937
0.0033865056	0.047625363	0.009475614	0.56985974	0.11450971	0.14279611	3.910325e-10	0.11234696	-0.027016850559411824
2.5129382e-10	0.032333896	0.021302847	0.5483805	0.13400614	0.09599871	0.03363179	0.1343461	-0.027777777710257086
0.02095835	0.053630117	0.018271381	0.5957667	0.103440285	0.08599818	0.03307387	0.08886114	-0.024053012030739777
1.9347719e-10	0.035853233	0.014879058	0.5946877	0.105760075	0.17569464	0.026638106	0.04648716	-0.027777777759789367
0.003979378	0.040179554	0.010143235	0.67962646	0.07994763	0.11905694	0.0114008095	0.05566598	-0.027334745825456898
0.016817732	0.03509932	0.005971594	0.65936	0.08376543	0.15436943	0.0059234356	0.03869299	-0.026476321105580417
0.005548534	0.021651475	0.006837795	0.68579215	0.08522609	0.14067586	0.002031529	0.052236605	-0.027198104620003636
0.035050634	0.049003117	2.8309582e-10	0.66216964	0.09380215	0.08078236	2.8348213e-10	0.079192154	-0.022226307366726504
0.018309757	0.03807422	0.006189098	0.5549369	0.110435866	0.14850393	0.013232798	0.11031737	-0.023738009302619597
0.035034336	0.027649928	0.0046844636	0.6214287	0.11108278	0.10281168	0.024115646	0.07319236	-0.022649286312031856
0.016695745	0.041923285	0.018741705	0.75121844	0.06365703	0.08674581	2.9595043e-10	0.021017926	-0.027075957911928038
0.015863769	0.024896998	0.014619421	0.7357848	0.060121376	0.11948681	2.971077e-10	0.02922681	-0.026850483052883997
2.6867283e-10	0.02163849	2.68077e-10	0.7773497	0.09496098	0.062863626	0.008132143	0.035055164	-0.027777777758941035
0.0048036785	0.029993938	0.008496523	0.80486137	0.04748401	0.07374375	0.013877288	0.01673951	-0.027616955329202705
1.765314e-10	0.032004856	0.011382144	0.7790278	0.06523465	0.08300275	1.7720171e-10	0.029347733	-0.027777777767416183
0.03709514	0.029647559	3.6332148e-10	0.7617104	0.065234564	0.09826164	3.6433953e-10	0.008050703	-0.027180493868010937
0.028638182	0.03474024	0.0017953698	0.6841747	0.11020772	0.081827134	0.019973338	0.038643274	-0.02556443155000204
0.011488531	3.912795e-10	0.006008348	0.7122095	0.068627425	0.092903525	0.04976453	0.058998086	-0.026422175097874444
0.030737745	0.03499471	0.009987006	0.63180983	0.11810268	0.06935319	0.020008557	0.085006304	-0.022551973586288816
3.7832829e-10	0.031219099	0.0014021841	0.7130275	0.08531195	0.1033968	0.02434925	0.041293263	-0.027777777746532957
0.0072441204	0.043715112	0.0023572294	0.757968	0.06355067	0.08776206	0.0059694545	0.031433307	-0.02732236445682145
4.463081e-10	0.0360982	0.00037912987	0.66820747	0.08957195	0.16303433	0.01721528	0.02549366	-0.027777777755021722
6.71604e-10	0.04137346	0.0052819797	0.7463637	0.07202299	0.06025627	0.010399441	0.064302094	-0.02777777769140669
1.611733e-09	0.055967323	0.0078458935	0.6948794	0.072460555	0.11092389	0.005076485	0.0528464	-0.027777777607429204
0.015100687	0.032841623	0.01496433	0.7696954	0.05010181	0.0627933	0.0026500835	0.05185266	-0.026211756200222935
0.0123603	0.019318203	0.020148685	0.68492687	0.08807153	0.10310379	0.034073636	0.03799707	-0.026838467409135775
2.1309315e-10	0.04088811	0.003335795	0.799204	0.06757864	0.048524015	2.1239402e-10	0.040469494	-0.027777777760530233
5.122444e-10	0.016488481	5.1077026e-10	0.71625537	0.09699363	0.077162705	0.034241974	0.058857974	-0.02777777771747844
