B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
0.04770069	0.2862646	4.4884885e-10	0.6100742	4.4812856e-10	0.05596044	4.4963455e-10	4.499451e-10	-0.027777777734852394
0.07571294	0.2691291	0.02499425	0.30828178	0.036359828	0.18806376	0.081766225	0.015692178	-0.025401575915011135
0.036514606	0.10816636	0.02560811	0.68425816	1.1516083e-10	0.04015424	0.08359415	0.021704413	-0.02619272159946522
0.06363849	0.286582	0.014816144	0.21751624	0.09532314	0.2303947	0.05523898	0.0364903	-0.023133402594483776
0.032257874	0.2612186	2.5295654e-10	0.4720141	0.070726976	0.12839192	0.035390574	2.5342936e-10	-0.02777777776142759
0.07516226	0.29168025	0.022254635	0.396972	0.054269202	0.0412138	0.08964855	0.02879925	-0.023448544345167778
0.029410956	0.19830473	0.03139831	0.3272856	0.12908196	0.1984252	0.07805088	0.008042408	-0.02730470796213368
0.011369174	0.18081072	0.0041064615	0.57609254	0.026497265	0.09400972	0.06531976	0.041794382	-0.02682744257541684
0.029280575	0.26054475	0.037819263	0.55740213	0.059098694	0.037667032	0.018187562	3.2008612e-10	-0.027777777759033166
0.06887559	0.21392542	0.02336827	0.43596673	0.08151549	0.14431717	0.032031346	4.6391044e-10	-0.027777777713873564
0.08105289	0.35608417	0.03987506	0.16765063	0.108131014	0.18375674	0.015228426	0.048220996	-0.019960875608820896
0.040360443	0.28921947	2.1204262e-10	0.44736412	0.03896139	0.15352817	0.010309718	0.020256635	-0.026142644253199166
0.015168893	0.22285199	0.011159323	0.41228873	0.050289437	0.23792005	0.03420253	0.01611897	-0.027288763915377358
0.01775472	0.032771137	2.2542235e-10	0.82392406	2.2548684e-10	0.10085947	0.023307098	0.001383528	-0.027728649473273456
5.413147e-07	5.4227786e-07	5.4150786e-07	5.42759e-07	5.43899e-07	5.420927e-07	5.4301165e-07	0.9999962	-0.027776695152491766
0.046297353	0.14038819	0.008312065	0.38182285	0.053234827	0.31707412	0.042554516	0.010316007	-0.026822570142518834
0.053340804	0.09413379	0.009914926	0.6404076	1.9193004e-10	0.111375846	0.09082691	1.9182794e-10	-0.027777777757313264
0.09894007	0.2841865	0.015129213	0.2714358	0.18038152	0.11048782	0.013372143	0.026066951	-0.022619645864524637
0.04191535	0.27384287	0.045511354	0.24242021	0.08737175	0.22123677	0.032227978	0.055473775	-0.023127372387885276
0.06066034	0.1832879	0.10269882	0.1284298	0.10488077	0.13605915	0.14910205	0.13488112	-0.011413908580216178
0.09968439	0.32554832	0.022216855	2.0652526e-10	0.23679285	0.16023053	0.045878984	0.10964814	-0.005917361876708577
0.086797476	0.27368504	0.01436725	0.40630406	0.04119982	0.1382905	0.0031369682	0.036218934	-0.02149035366855661
0.016112307	0.22151051	0.011104625	0.26908985	0.046048652	0.3394529	0.07363612	0.023045039	-0.02703516029138783
0.02633046	0.12965809	0.00661573	0.6539381	1.4038956e-10	0.16077226	0.02268532	1.4045547e-10	-0.027777777770381262
0.055879924	0.20617573	0.0074845143	0.365621	0.06225279	0.25448024	0.03637203	0.011733793	-0.026466410855634313
