B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
6.1726513e-10	0.16514546	0.06396692	0.40358594	0.032431267	0.25465664	0.06760566	0.01260817	-0.02777777776221261
0.011763961	0.100962035	6.367057e-10	0.35206357	0.068244055	0.2926422	0.17432415	6.392282e-10	-0.027777777762738064
0.010972998	0.098462425	0.09577039	0.47612154	0.031742975	0.16640177	0.120527886	4.8505217e-10	-0.027777777767132823
5.4278887e-10	0.14146043	0.05293664	0.3685014	0.13158272	0.23145153	0.04922611	0.024841215	-0.027777777750810705
0.01571434	0.16704221	0.057582173	0.27153996	0.054312255	0.26170093	0.16572365	0.0063844775	-0.027577122077463077
0.1144573	0.17211601	0.12814951	0.09793373	0.1383149	0.09120912	0.14637989	0.11143952	-0.002267644632785778
1.0515445e-09	0.25376537	0.042841654	0.24876446	0.08765833	0.2928755	0.025925137	0.048169576	-0.02777777767647287
0.06197566	0.18391648	0.06543412	0.16711289	0.17045277	0.21169923	0.13940875	1.0844919e-09	-0.027777777643353575
0.08939482	0.24536164	0.04685249	5.1255833e-10	0.2287606	0.11376823	0.043399725	0.23246247	0.013784103547033022
0.039986666	0.2429292	0.07059995	0.1716913	0.12492029	0.20696947	0.0332472	0.10965596	-0.019008225282919056
0.0039344975	0.16546081	0.06968875	0.2814973	0.09230553	0.27339435	0.100971535	0.012747181	-0.02767747027422468
0.03403132	0.13393264	0.02464555	0.37113184	0.13863981	0.20421699	0.093401864	9.167362e-10	-0.02777777771538229
0.0058889124	0.14881617	0.013351701	0.40067717	0.053000394	0.30062315	0.07764251	8.332863e-10	-0.027777777767963478
9.722195e-10	0.2328206	0.023576042	0.3000207	0.09940851	0.21332926	0.13084488	9.682815e-10	-0.027777777777777773
0.026491385	0.21723235	0.015143019	0.3803705	0.037869405	0.2896972	0.033196136	4.9184057e-10	-0.0277777777517187
0.013073682	0.33243337	0.004496369	0.36504504	0.09503706	0.13925035	0.050664082	5.918191e-10	-0.027777777762303266
0.024063926	0.32762623	0.012308206	0.3754252	0.1044322	0.13074447	0.025399785	7.9003737e-10	-0.027777777739754976
1.2432957e-09	0.32005078	0.011484245	0.37671116	0.098896906	0.14461271	0.03942375	0.008820366	-0.02777777775584513
0.017534476	0.27167326	0.027174134	0.2812801	0.15179886	0.20994988	0.0291074	0.01148189	-0.027375119928498497
1.0043196e-09	0.15090258	0.018530555	0.3078649	0.058180735	0.34740007	0.117121235	1.0034177e-09	-0.027777777777777773
1.0825536e-09	0.14302622	0.0499252	0.29940265	0.074470006	0.29794306	0.13523278	1.084004e-09	-0.027777777777777773
4.2215542e-10	4.2257514e-10	0.030776894	0.726657	0.00988449	0.06584578	0.16683592	4.221667e-10	-0.027777777777777776
0.05223196	0.12875845	0.032327447	0.288075	0.10874175	0.1831281	0.1268292	0.07990807	-0.019430267545943375
0.05195761	0.07289681	0.025934422	0.46368203	0.025310926	0.23378873	0.12642945	8.3172036e-10	-0.027777777691349374
0.09852803	0.20113206	0.07139754	0.23820463	0.08742021	0.19364068	5.8239247e-10	0.10967682	-0.006165295755248577
0.09401677	0.24680118	0.041697696	1.3727378e-09	0.13997412	0.27946916	0.11002962	0.08801148	-0.011228667632738575
0.04255607	0.26329204	0.057512898	0.11227367	0.2024361	0.22628322	0.075292185	0.02035383	-0.026045419749281574
0.026011553	0.19047967	0.06257532	0.06869629	0.26240894	0.16058587	0.17360948	0.055632956	-0.02488357861069644
0.053632263	0.2248292	0.039712686	0.37103018	0.116327554	0.1165891	0.07787903	3.6908498e-10	-0.027777777738188052
0.022299279	0.10729109	0.009469784	0.3471082	0.024723684	0.3181477	0.1593308	0.011629442	-0.02725912143423314
0.022897135	0.26873866	0.050791804	0.24324295	0.09899108	0.21896103	0.08695609	0.009421258	-0.027346338145186118
0.024582233	0.14792784	0.022134285	0.44137776	0.07177539	0.1865497	0.10565282	1.1064378e-09	-0.027777777723380352
5.5745225e-10	0.27792358	0.0069282255	0.5218392	0.05434072	0.13896823	5.564569e-10	5.568327e-10	-0.027777777777777776
4.341058e-10	0.2685294	0.03417251	0.4315124	0.09481771	0.09166584	0.07930218	4.340793e-10	-0.027777777777777776
6.806438e-10	0.23990016	0.026639977	0.37618616	0.10930826	0.1445652	0.103400186	6.7982125e-10	-0.027777777777777776
0.04679683	0.3338968	0.018669596	0.30521423	0.06413924	0.17031682	0.04381768	0.017148823	-0.026172756668515595
7.3300377e-10	0.16076842	0.03649106	0.2923317	0.018102227	0.3995294	0.070017494	0.022759687	-0.027777777744411904
1.290592e-09	0.17778736	0.03759183	0.24048479	0.08549672	0.36452964	0.094109654	1.2868042e-09	-0.027777777777777773
1.1708687e-09	0.1731934	0.101586446	0.30455148	0.033250682	0.23022254	0.06908178	0.08811372	-0.027777777571438584
0.028495332	0.11386049	0.0266894	0.46681654	0.06959653	0.22833475	0.06620698	3.2488462e-10	-0.027777777759262386
0.010605528	0.10000893	0.056323506	0.4176856	0.046816133	0.23828264	0.13027759	3.8465206e-10	-0.0277777777696189
0.11472311	0.05505945	0.051876456	0.52975434	0.042170424	5.9382715e-10	0.10450798	0.1019083	-0.004395303556151777
0.050143335	0.1741498	0.1243002	0.20048437	0.09850242	0.22264555	0.10129861	0.028475672	-0.024922047456885536
0.06649144	0.1504205	0.05543876	0.26652473	0.10369981	0.2098799	0.1234807	0.024064116	-0.024577662327443697
