B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
0.16686478	0.42414016	0.061200075	4.2823586e-10	0.13262802	0.08024812	0.042300586	0.09261819	0.0031316500189186233
0.10161891	0.44177356	0.02526952	0.022634769	0.19988544	4.0115627e-10	0.052106895	0.1567109	0.0040718039084602226
0.100247875	0.38740295	0.017382627	0.1349624	0.0986163	0.113874316	0.022731293	0.12478226	-0.0027594649723827747
0.083321825	0.37991014	0.014944917	0.23448169	0.08666203	0.045088626	0.040217202	0.115373544	-0.008551509292182177
0.12657917	0.35995	0.027454887	3.8675424e-10	0.11286491	0.18657906	0.07517927	0.11139273	0.0004222208370904222
0.010273184	0.40855396	0.007815955	0.27299738	0.09419656	0.08035272	0.017218772	0.10859146	-0.025546617678960496
0.062280886	0.3080874	2.8121988e-10	0.52040815	0.06345785	2.8271765e-10	0.010312756	0.035453055	-0.023361682424164316
0.03175527	0.23959993	3.784498e-10	0.518756	0.03285029	0.07939024	0.03406072	0.06358763	-0.023739293059157576
0.05706805	0.23436534	4.0959527e-10	0.5041825	0.03949039	0.052095857	0.062072225	0.050725546	-0.021988161786967175
0.05994741	0.3104186	3.0747005e-10	0.42977348	0.069922104	0.09871339	0.01619451	0.015030453	-0.025975704320824317
0.03616169	0.24931599	0.0034272706	0.42338744	0.14201453	0.07139842	2.7286787e-10	0.074294664	-0.022404536561333455
0.059514213	0.36908194	0.010177814	2.6834268e-10	0.22104906	0.12974732	0.014360055	0.19606967	-0.004439913571338355
0.060458723	0.30771863	0.038524292	0.19800526	0.12522672	0.048925985	0.030470125	0.19067028	-0.0047224144920728975
0.111516654	0.29447272	0.017866934	0.28108546	0.070623666	0.055236153	0.050590422	0.11860802	-0.0013242387218476148
0.07754803	0.3238174	0.028912442	0.21161632	0.14589694	0.057597023	0.013635502	0.1409763	-0.005912909094399774
0.038045373	0.31623456	0.060813516	0.16840692	0.20010538	0.043047275	0.02566121	0.14768574	-0.016540259647615733
0.064228795	0.4246461	0.032056414	2.7176655e-10	0.2188509	2.722906e-10	0.03362711	0.22659072	0.0013295200297870242
0.07409265	0.23381214	0.016432561	0.27311748	0.12607773	0.06733724	0.055245534	0.15388474	-0.004974321415455778
0.14005879	0.3559021	0.025322152	0.040349387	0.18064713	0.113225505	0.03792423	0.10657077	0.0020745684133588217
0.10477664	0.32086152	0.01969969	0.10314238	0.14787154	0.11640997	0.09018205	0.09705619	-0.0074393348189745745
0.07112372	0.3849713	0.016713174	0.15584841	0.10347299	0.08057697	0.103810094	0.08348343	-0.015902473577858574
0.013911734	0.33022833	0.024504237	0.3731185	0.086491436	0.08508849	0.026144758	0.0605124	-0.026094112952774577
0.028084422	0.324703	0.013547951	0.4004149	0.07536624	0.11023462	0.009060727	0.038588144	-0.025610326337192242
0.0461425	0.3237735	0.0064328425	0.33045298	0.06759557	0.11916746	0.094126925	0.012308166	-0.026641918678467776
0.0622751	0.27614528	0.0055515575	0.5176896	0.02472473	0.04064646	0.025245342	0.047721915	-0.021834003720144775
0.086773	0.27013162	2.0054144e-10	0.5008596	0.039290816	2.0014328e-10	0.044344053	0.0586009	-0.01760782598637778
