B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
4.8940857e-10	4.8958876e-10	0.003077371	0.9969227	4.902924e-10	4.886344e-10	4.900269e-10	4.888842e-10	-0.027777777777777776
7.1625494e-05	0.0040716534	0.034136306	0.9597609	2.0563483e-10	2.053252e-10	0.0019594866	2.0444399e-10	-0.02777777777774849
7.802997e-10	0.020892693	0.04876394	0.8263992	0.006304424	0.04052239	0.05214877	0.0049686073	-0.02777777777002377
0.03006448	0.14126444	0.011864122	0.65594375	0.08057982	6.2770156e-10	0.07107822	0.009205137	-0.027224282463310257
0.01518272	0.10035372	0.012625384	0.6567643	0.038008753	0.05345537	0.09183998	0.03176975	-0.026813075340337778
8.4648005e-10	0.19215398	0.052014813	0.5949592	0.048056576	0.07497893	0.037836477	8.4254487e-10	-0.027777777777777776
0.0043617003	0.14232309	0.027475897	0.68822205	0.06084365	0.03194127	0.03296538	0.011866924	-0.027674257845836023
1.0011247e-09	0.15573063	0.06436294	0.547101	0.06473213	0.06428648	0.10378676	9.983846e-10	-0.027777777777777773
0.003169663	0.10599168	0.032489646	0.70602626	0.05236137	1.0919378e-09	0.09996135	1.0913214e-09	-0.027777777770859532
0.028772714	0.027413506	0.079638496	0.8252172	6.3027733e-10	6.280896e-10	0.038958076	6.2810157e-10	-0.027777777741633404
7.1475487e-10	0.17865036	0.01234371	0.37660602	0.09749253	0.30663127	0.0015930322	0.026683157	-0.027777777739633944
0.0483177	0.14024886	0.11227227	0.41203237	0.051730417	0.08590721	0.14949119	9.952084e-10	-0.027777777681605414
0.04235472	0.2833804	0.04726227	0.3794305	0.10241487	0.022163365	0.10555516	0.017438736	-0.026300552216909936
1.5144235e-09	0.14519213	0.0122166695	0.6912712	0.1324264	1.5194057e-09	1.5171961e-09	0.018893722	-0.027777777720551584
6.0007316e-10	0.040558077	6.00577e-10	0.95944196	5.9850713e-10	5.9778155e-10	5.9923594e-10	6.000915e-10	-0.027777777777777776
0.005134243	3.7553008e-10	3.748245e-10	0.9948657	3.7563538e-10	3.7646886e-10	3.7654566e-10	3.7549927e-10	-0.027777777773921968
0.017831847	5.430351e-10	0.010474109	0.97169405	5.418866e-10	5.4172955e-10	5.423219e-10	5.412503e-10	-0.02777777775847479
0.006339988	4.2855405e-10	0.005302231	0.90933317	0.061922777	4.2708856e-10	0.017101854	4.2709014e-10	-0.027777777772362282
0.019807233	6.936278e-10	6.941546e-10	0.88327336	0.02203081	6.9238004e-10	0.07488863	6.937059e-10	-0.027777777750296988
1.14647534e-07	1.1451138e-07	1.1450766e-07	0.99999934	1.1441946e-07	1.1450549e-07	1.1434223e-07	1.1456075e-07	-0.02777777777775151
5.074565e-10	0.14995752	0.0016110387	0.71391237	0.09426243	0.012316414	5.0745846e-10	0.027940232	-0.027777777749420873
8.338434e-10	0.055948872	0.041485887	0.79001516	0.018544277	0.078299396	0.015706437	8.338497e-10	-0.027777777777777776
