B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
2.9868444e-10	0.0321939	0.0113253165	0.7299685	0.09087105	0.09420625	0.0002823669	0.041152716	-0.027777777753194424
5.292569e-10	0.061817978	5.3058197e-10	0.6814373	0.07740043	0.12082822	0.015357757	0.043158285	-0.027777777732094135
4.2465179e-10	0.0679643	0.0047198473	0.64658904	0.113026194	0.12898448	4.2353956e-10	0.03871607	-0.02777777774489608
4.025105e-10	0.029827783	0.0200864	0.6817253	0.07164523	0.1190428	0.014228677	0.06344374	-0.02777777772670423
0.028380372	0.006671922	0.010174359	0.73844606	0.08485323	0.094653554	0.0038074907	0.033012975	-0.025903936755124375
0.039458137	0.029956136	0.0026856933	0.6235772	0.111662425	0.12811433	6.93868e-10	0.064546056	-0.02268404353686243
0.0241347	0.018788692	0.0007015691	0.6772018	0.10262248	0.13183442	4.5685716e-10	0.044716347	-0.025619346537895975
4.4884346e-10	0.0284575	0.00017692267	0.7497539	0.06419731	0.13582516	4.4777287e-10	0.021589259	-0.02777777775839738
0.01948431	0.038633782	4.885795e-10	0.6281028	0.14151621	0.086414985	0.021496676	0.06435126	-0.025270097980316576
4.3021745e-10	0.025651837	0.005533019	0.645522	0.09964132	0.1630291	4.2932474e-10	0.060622666	-0.027777777725615918
0.004573818	0.073793314	0.006656619	0.5376249	0.1501123	0.14718904	0.015220337	0.06482968	-0.027184739463141296
0.025394915	0.027962388	0.002995146	0.70409787	0.10954936	0.073733084	0.0037038059	0.052563388	-0.025108092237033735
0.02841094	0.038165823	0.018666973	0.49212623	0.16785006	0.15342906	0.020922013	0.08042888	-0.023207657609883376
0.039864294	0.063335165	0.007006539	0.49695948	0.19679008	0.1059503	0.0009382981	0.08915587	-0.020669506150766216
0.01660538	0.031375024	0.012177715	0.40472952	0.12442182	0.22317272	0.015044679	0.1724731	-0.022049815047221775
0.03649453	0.04439282	0.003159008	0.44042066	0.12294551	0.2132399	0.028386574	0.1109609	-0.01967884599002378
0.02492613	0.062411647	0.012308299	0.5429081	0.12299286	0.13859566	0.0009357545	0.09492162	-0.023045720497916575
0.05375824	0.045694076	0.007219455	0.60477626	0.09755047	0.1571425	0.021425972	0.012432994	-0.026441026027036657
0.018636052	0.04043373	0.024337793	0.5429158	0.10905147	0.19935627	0.022925686	0.042343132	-0.02619956015818805
0.026311442	0.04144382	0.004266263	0.599625	0.110551186	0.14900424	0.025980048	0.042818017	-0.02552457023607675
0.010963074	0.054341353	0.013593843	0.599773	0.12627025	0.11187743	0.012007521	0.07117352	-0.026217216644576817
2.9747177e-10	0.04817964	0.018200558	0.6413474	0.11601884	0.100616075	6.7097045e-10	0.075637504	-0.02777777773277773
0.016522136	4.2130502e-10	4.1950005e-10	0.5171926	0.106404886	0.17835732	0.057681434	0.12384169	-0.023685519288478098
0.054804496	0.040221855	0.013616396	0.47989964	0.11448174	0.1387627	0.026095554	0.13211764	-0.013296496431958895
3.202967e-10	0.061064303	0.005791776	0.5269887	0.14931525	0.12557554	0.0017604805	0.12950401	-0.027777777694818363
0.005667074	0.049649864	0.010951726	0.5306148	0.11984175	0.21068974	0.014741656	0.0578434	-0.027122172121354576
0.009336289	0.033599384	0.009726268	0.74881345	0.087177366	0.06546058	1.8243863e-10	0.04588668	-0.026920955166316735
0.015758453	0.041312277	0.01326986	0.72189844	0.07623744	0.070200935	0.019852925	0.041469734	-0.02647078006945477
0.015718162	0.035943847	2.6618577e-10	0.75608104	0.05374017	0.084717	2.6679622e-10	0.053799804	-0.02608650970809728
0.0037776874	0.04116485	2.2933545e-10	0.746676	0.060005356	0.09246426	0.0057256976	0.050186142	-0.027398602665201756
0.017496053	0.022197438	0.008489812	0.7005933	0.096566685	0.082343854	0.013720397	0.058592435	-0.025727505081459667
0.017252563	0.018394541	0.004875001	0.71719193	0.06395434	0.122298025	0.009727117	0.04630648	-0.026179966850761297
0.011341462	0.04247521	4.9380705e-10	0.68942016	0.07923943	0.14528824	4.955053e-10	0.032235447	-0.027046583583370747
0.024140246	0.027123071	0.011150772	0.6368084	0.10396691	0.078104116	0.0013876203	0.117318876	-0.022113564723610785
5.139298e-10	0.017454451	5.128634e-10	0.6520871	0.09109707	0.18909751	5.12616e-10	0.05026386	-0.027777777726113586
4.1793422e-10	0.026807824	0.010341008	0.75387716	0.059238795	0.08886479	4.1762102e-10	0.060870502	-0.027777777726898045
0.044186886	0.0361425	0.013012019	0.5734469	0.10981192	0.15509291	0.027651735	0.040655103	-0.02418493297461926
0.014397565	0.042187065	0.0031573914	0.628954	0.10795237	0.14080566	3.712089e-10	0.06254594	-0.025976759304505576
3.6628273e-10	0.023566151	0.0027954022	0.6594324	0.09762979	0.1657358	0.007258017	0.04358249	-0.02777777774585075
0.024406444	0.017793586	0.0018145879	0.7163052	0.0602856	0.12310494	0.0077359728	0.048553664	-0.025407733214956145
0.018368607	0.048427843	0.008230171	0.6048512	0.0769393	0.20141888	1.4078093e-10	0.041764054	-0.02624348278847222
5.023945e-10	0.0394035	5.0125837e-10	0.725026	0.045126546	0.13266435	0.0011029886	0.056676578	-0.027777777720829774
2.2377551e-10	0.03422068	2.2275348e-10	0.66443914	0.1178822	0.1172446	2.2261544e-10	0.06621341	-0.027777777748143898
0.027550258	0.039868	0.011823532	0.45910296	0.12482113	0.25131103	0.02083599	0.06468714	-0.024213482985213537
0.0141731175	0.038986705	0.0059027285	0.50714284	0.10552211	0.21148233	0.024495738	0.09229434	-0.025161580726967878
