B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
1.59511e-10	0.073028296	0.0062507186	0.25122905	0.10757027	0.5196203	0.0059246994	0.03637659	-0.027777777766172844
2.5188399e-10	0.08377133	0.0046318173	0.19117749	0.14125498	0.5489701	2.5206323e-10	0.030194262	-0.027777777762566874
2.1425724e-10	0.094627924	0.017105093	0.23995957	0.10504254	0.5115809	0.00536926	0.026314754	-0.027777777766501522
0.008803014	0.07340749	0.007087413	0.16291703	0.081892535	0.62362796	1.3083822e-10	0.042264547	-0.02703366697988846
2.0154131e-10	0.055883955	0.022021381	0.38054162	0.119470514	0.3879335	2.0153168e-10	0.03414899	-0.027777777764012912
2.8428865e-10	0.08243609	0.0038630718	0.31086096	0.100304194	0.4193652	0.024739852	0.05843069	-0.027777777744555414
2.3102668e-10	0.08041879	0.0031810298	0.30882698	0.11464543	0.4313506	0.016739825	0.044837367	-0.02777777775706052
2.8426267e-10	0.06085322	0.011942322	0.4390538	0.09568612	0.32368234	0.03568065	0.033101507	-0.02777777775895873
0.0030685717	0.09356005	0.029566709	0.32120845	0.13622284	0.3394335	0.034020215	0.042919677	-0.027514373565347094
2.5842814e-10	0.09060753	0.0752642	0.22930615	0.11201875	0.3734527	0.082428835	0.036921963	-0.027777777758694427
0.0027993873	0.08256233	0.019941568	0.27231073	0.12544659	0.46098498	0.009465687	0.026488703	-0.027629473500234432
0.012056637	0.06002252	3.2098738e-10	0.27681023	0.086493075	0.5148621	0.024691274	0.025064122	-0.027173399736422348
4.0594758e-10	0.048942737	0.008686114	0.26120767	0.088867195	0.55386704	0.015185318	0.02324386	-0.0277777777589062
4.0249842e-10	0.06023443	0.023062667	0.30967906	0.09610567	0.4407922	0.023941724	0.04618425	-0.027777777740599603
3.5647024e-10	0.03301977	0.019520791	0.34046212	0.085270345	0.47979063	0.011988425	0.029947884	-0.027777777756426716
4.4167733e-10	0.03519271	0.018934477	0.3122541	0.081986375	0.5421517	4.4049023e-10	0.009480594	-0.027777777769403048
1.6224952e-10	0.051132996	0.011074744	0.34408578	0.11237931	0.4330645	0.009281093	0.038981616	-0.02777777776512828
1.4130667e-10	0.06217553	0.0068739885	0.16747203	0.1306819	0.58279103	0.022221813	0.027783679	-0.027777777769925738
0.004095526	0.06081982	0.0088149905	0.19429722	0.1015698	0.5800415	0.0028124622	0.047548685	-0.027388304026411157
2.2938096e-10	0.052925844	0.0089999465	0.25374392	0.13027981	0.49684668	0.0046165506	0.052587245	-0.02777777775365275
