B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasma Cells	PVL	T-cells	TLS
2.1837344e-10	0.05366414	0.016442252	0.27782488	0.08820225	0.5195227	0.0063213087	0.038022444	-0.02777777776117159
3.8796072e-10	0.06870932	0.022568664	0.25576887	0.11774182	0.51917696	3.857243e-10	0.016034346	-0.027777777765336385
2.7083039e-10	0.060716983	0.010195836	0.20785421	0.09930428	0.58496904	0.0002691233	0.03669061	-0.027777777757903913
2.5434976e-10	0.055177785	0.009330443	0.17916708	0.098241806	0.5243381	2.5465072e-10	0.13374472	-0.0277777777097419
0.028965782	0.075467296	0.0056201452	0.16974482	0.10340425	0.5928536	3.126175e-10	0.023944056	-0.02639066116519419
0.0033643907	0.073953725	0.015265049	0.21754026	0.085575014	0.5508635	0.008641575	0.044796582	-0.0274763513700326
3.5861691e-10	0.046963327	0.0064778146	0.3237446	0.12897182	0.40908235	0.032860912	0.051899195	-0.027777777740553917
3.1419403e-10	0.0449602	3.1354747e-10	0.3877442	0.110993974	0.4220891	0.013412364	0.020800129	-0.027777777764707225
0.0040065465	0.04475995	0.015789472	0.24077342	0.0730495	0.58838713	0.009239984	0.02399399	-0.027585511704466707
6.254216e-05	0.051678944	0.008010711	0.1985532	0.08572686	0.61864394	0.0063815713	0.030942196	-0.02777390739423181
0.0083982	0.04686595	0.0057284744	0.17326428	0.06357329	0.6972847	0.004885087	2.6085006e-10	-0.027777777773396434
5.23479e-10	0.05167933	0.023007244	0.20246199	0.07953362	0.6023254	0.01505226	0.025940126	-0.027777777750619553
7.526085e-10	0.059312094	0.022185374	0.21986635	0.1710347	0.43375036	0.040022515	0.053828653	-0.027777777696753974
0.007874834	0.023908658	0.01294797	0.27204502	0.14597556	0.48084366	0.017309228	0.039095055	-0.027162043641086035
6.3100225e-10	0.06347589	0.013560114	0.3133918	0.10125356	0.47273335	6.3194294e-10	0.035585243	-0.02777777773286904
5.968646e-10	0.0471192	5.960853e-10	0.23728758	0.096461505	0.5778082	5.9616034e-10	0.04132354	-0.02777777772844866
8.125533e-10	0.07228646	0.0039981487	0.3451337	0.08485483	0.48314112	8.101098e-10	0.010585749	-0.027777777760574805
9.469305e-10	0.040773895	0.025578685	0.3455686	0.058505718	0.48411104	0.008432118	0.037029933	-0.02777777770764823
0.013449099	0.04054877	0.013212497	0.38761657	0.06350759	0.44192564	0.023324065	0.016415795	-0.027336222473540367
2.0288174e-10	0.04183591	0.018462459	0.2716665	0.10735273	0.498903	0.024997689	0.036781695	-0.027777777762853107
1.6125495e-10	0.04842908	0.012799326	0.26842925	0.08329772	0.5260471	0.017910382	0.04308712	-0.027777777763881753
1.56379e-10	0.050743584	0.008880401	0.32580483	0.091789976	0.4724073	0.01027492	0.040098947	-0.02777777776523651
1.5665944e-10	0.049262334	0.012094645	0.24246359	0.09886478	0.5662573	0.0066629723	0.024394467	-0.02777777777013453
0.00801247	0.055436727	0.011474999	0.25196603	0.108520456	0.5175251	1.547658e-10	0.04706424	-0.027023576155632178
3.207978e-10	0.067548566	0.005116392	0.21364543	0.116844095	0.56188935	0.0028049736	0.032151178	-0.02777777775714972
2.0374548e-10	0.053573873	0.026699163	0.34273177	0.105785504	0.42613783	0.010623235	0.034448672	-0.027777777763740255
3.7686748e-10	0.022932187	0.014852712	0.28067696	0.07602503	0.5393688	0.024144534	0.041999765	-0.027777777746121085
0.0074530365	0.05663547	3.599095e-10	0.2759349	0.08127886	0.52990246	0.012369351	0.036425903	-0.027234810608568857
2.9031919e-10	0.048428044	0.012624073	0.16558965	0.07148852	0.6511356	0.0154492	0.03528486	-0.027777777757290033
0.0006919546	0.07062611	0.013493776	0.17799978	0.07452008	0.56749016	2.9679365e-10	0.09517813	-0.027646059888031982
3.6350073e-10	0.062030848	0.0104424395	0.2706442	0.07065242	0.55294293	0.00028116166	0.03300606	-0.02777777775378232
2.443534e-10	0.07399407	0.007826705	0.23681818	0.06846124	0.58131325	2.4508387e-10	0.031586573	-0.027777777762341204
3.630923e-10	0.06700358	0.005207846	0.22044857	0.07475006	0.5978483	0.004085043	0.030656595	-0.027777777755515428
2.5975266e-10	0.059583984	0.0071992157	0.20069174	0.05459772	0.65119725	0.0046394947	0.02209055	-0.02777777776630162
4.5180484e-10	0.08248672	4.5194706e-10	0.21489207	0.10136411	0.56187475	0.0068797604	0.03250269	-0.02777777774840803
4.105106e-10	0.09892828	0.01947212	0.24703133	0.115006275	0.46718937	0.006977171	0.045395438	-0.02777777774050716
8.5690327e-10	0.08137577	0.008296546	0.320478	0.10564761	0.46773592	8.577437e-10	0.016466217	-0.027777777749557867
5.6134763e-08	0.05352731	0.022540532	0.28100014	0.13545866	0.46726468	0.011774779	0.028433833	-0.027777774585524825
0.013564017	0.061292917	0.03295132	0.2556118	0.11823857	0.5002821	6.497828e-10	0.018059278	-0.027287865070178323
0.023941865	0.06196921	0.0022811852	0.3018175	0.108601265	0.47438937	0.015487681	0.011511949	-0.027226542720088006
8.6456053e-10	0.0512039	0.01940743	0.31832305	0.087464236	0.49287152	0.012597902	0.018131945	-0.02777777774642545
0.018673666	0.046017136	0.003957094	0.36091906	0.14131035	0.39421272	0.02041282	0.014497088	-0.02723635021920856
4.6238538e-10	0.06659823	0.019331584	0.33018395	0.09603469	0.43569297	0.01786618	0.034292355	-0.02777777774606521
0.0016781716	0.054385863	0.008144457	0.29304534	0.104940385	0.4807993	0.021612989	0.03539354	-0.02765898491047485
1.7361437e-10	0.0653467	0.02065163	0.21698052	0.09669881	0.5415697	0.013249669	0.045502957	-0.027777777761977842
1.2388736e-10	0.05176709	0.011007462	0.2509531	0.072566144	0.53790635	0.023576273	0.05222351	-0.02777777776483811
3.0948982e-10	0.055529773	0.005070172	0.4132183	0.07321304	0.4297034	3.0836791e-10	0.023265403	-0.027777777763376966
0.005529621	0.06037441	0.013999263	0.21472193	0.08404102	0.5633583	0.015965074	0.04201023	-0.027313176477732116
2.2582261e-10	0.04696048	0.00723423	0.34927464	0.089997604	0.44458604	0.0060945884	0.055852477	-0.02777777775255227
3.566974e-10	0.04999812	0.021975862	0.3288066	0.08714434	0.48586464	0.0043950463	0.021815402	-0.02777777776221478
0.0066686524	0.047219645	0.0024792517	0.27242512	0.08976106	0.57440025	0.007045977	2.3924618e-10	-0.027777777774586877
